star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIV_OGLE-BLG-RRLYR-07583,RRab,0.0,0.5970370865243059,0.0,0.0,0.4029629032752823,0.0,2,OGLE-BLG-RRLYR-07583,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-23976,RRab,0.0,0.25075985663090095,0.0,0.0,0.7492401328705339,0.0,5,OGLE-LMC-RRLYR-23976,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-19649,RRab,0.0,0.06790551780015812,0.3694945725338164,0.0,0.5625999002299747,0.0,5,OGLE-LMC-RRLYR-19649,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-05880,RRab,0.0,0.0,0.0,0.380243202288976,0.6197567874709216,0.0,5,OGLE-BLG-RRLYR-05880,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-23196,RRab,0.0,0.0,0.0,0.41800566590317934,0.5819943235414757,0.0,5,OGLE-LMC-RRLYR-23196,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-12026,RRd,0.21927917783309986,0.1835578716772315,0.5971629397737367,0.0,0.0,0.0,3,OGLE-LMC-RRLYR-12026,datos\raw\periodos\OGLEIII\LMC\RRd.dat
OGLEIII_OGLE-BLG-RRLYR-16120,RRab,0.19136674424279193,0.0,0.6340648610940768,0.1745683844547686,0.0,0.0,3,OGLE-BLG-RRLYR-16120,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-38206,RRd,0.5853649158030613,0.1732313606097978,0.1526726356546942,0.08873107804951567,0.0,0.0,1,OGLE-LMC-RRLYR-38206,datos\raw\periodos\OGLEIV\LMC\RRd.dat
OGLEIII_OGLE-LMC-RRLYR-12900,RRab,0.029953150301559713,0.31612494725470897,0.0,0.24713932881270095,0.4067825644423275,0.0,5,OGLE-LMC-RRLYR-12900,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-05748,RRab,0.0,0.0,0.0,0.8938663188403466,0.1061336711245397,0.0,4,OGLE-BLG-RRLYR-05748,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-21993,RRab,0.0,0.9999999894803084,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-21993,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-00688,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999904640285,6,OGLE-BLG-RRLYR-00688,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIV_OGLE-LMC-RRLYR-38054,RRab,0.0,0.0,0.0,0.9945480748328284,0.0,0.005451915905369862,4,OGLE-LMC-RRLYR-38054,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-33996,RRab,0.0,0.8287020283453679,0.0,0.0,0.17129796138997586,0.0,2,OGLE-LMC-RRLYR-33996,datos\raw\periodos\OGLEIV\LMC\RRab.dat
