experiment_id,fecha,modelo,dataset,discretizacion,n_puntos,n_muestras,normalizacion,inicializacion,optimizacion,K,max_iter,seed,n_estrellas,n_variables,error_fro,error_rel,error_per_sample_mean,error_per_sample_std,error_per_sample_min,error_per_sample_max,tiempo_segundos,estado,convergio,iteraciones_reales,tiempo_por_iteracion,version_algoritmo,loss_final,purity,mean_activation,silhouette,davies_bouldin,ruta_experimento,suavizado,experimento_final,estado_metricas
D56D2F00B9,2026-07-04T22:43:12,AA,rrlyrae,percentiles,50,1000.0,zscore,furthest_sum,robust_pgd,8,100.0,42,1000,50,31.76242159398672,0.1436705091466575,0.8648273631015959,0.5108082395037239,0.0932616401624287,3.5028112729241285,81.94199419999495,OK,False,100.0,0.8194199419999495,AA_alternating_v1,31.76242159398672,0.911,,0.19726011841740115,1.7364172153849111,resultados\experimentos\AA_D56D2F00B9_rrlyrae_percentiles_50_K8,savgol,False,OK_full
58B4F6DAC6,2026-07-04T22:44:44,AA,rrlyrae,percentiles,50,1000.0,zscore,furthest_sum,robust_pgd,10,100.0,42,1000,50,30.90558710366964,0.1397948019020444,0.8436400352439759,0.4933830207415473,0.0561194233827964,3.498521387540107,85.73203529999591,OK,False,100.0,0.8573203529999591,AA_alternating_v1,30.90558710366964,0.908,,0.13719649666899358,1.8438351226659084,resultados\experimentos\AA_58B4F6DAC6_rrlyrae_percentiles_50_K10,savgol,False,OK_full
A1BA2B3A60,2026-07-04T22:46:21,AA,rrlyrae,percentiles,100,1000.0,zscore,random,robust_pgd,3,100.0,42,1000,100,142.6428841836951,0.4594844431033409,4.318442548188175,1.303091081329723,1.8979173047017173,9.512041147851372,70.87484639999457,OK,False,100.0,0.7087484639999456,AA_alternating_v1,142.6428841836951,0.888,,0.34620119955765283,1.1333466852106728,resultados\experimentos\AA_A1BA2B3A60_rrlyrae_percentiles_100_K3,savgol,False,OK_full
133BD67046,2026-07-04T22:47:47,AA,rrlyrae,percentiles,100,1000.0,zscore,random,robust_pgd,4,100.0,42,1000,100,142.6164665393328,0.4593993459975345,4.317741024718464,1.302524077177761,1.8994242944795927,9.507985710105489,80.3567047999968,OK,False,100.0,0.803567047999968,AA_alternating_v1,142.6164665393328,0.884,,0.2375362116342061,2.6977065283421373,resultados\experimentos\AA_133BD67046_rrlyrae_percentiles_100_K4,savgol,False,OK_full
D257149130,2026-07-04T22:49:10,AA,rrlyrae,percentiles,100,1000.0,zscore,random,robust_pgd,6,100.0,42,1000,100,142.12684762611366,0.4578221746232959,4.304906586513236,1.2914410933261693,1.892878157837171,9.485079430586197,77.06270169999334,OK,False,100.0,0.7706270169999334,AA_alternating_v1,142.12684762611366,0.889,,0.27664913947956365,1.7748533427904534,resultados\experimentos\AA_D257149130_rrlyrae_percentiles_100_K6,savgol,False,OK_full
2228511C11,2026-07-04T22:50:25,AA,rrlyrae,percentiles,100,1000.0,zscore,random,robust_pgd,8,100.0,42,1000,100,142.13656351766025,0.4578534716700577,4.305019508752085,1.29213378482022,1.891095293869571,9.486411024369264,69.18988119999995,OK,False,100.0,0.6918988119999995,AA_alternating_v1,142.13656351766025,0.882,,0.1694654080564378,2.0144462769549465,resultados\experimentos\AA_2228511C11_rrlyrae_percentiles_100_K8,savgol,False,OK_full
6C5343FEF6,2026-07-04T22:51:38,AA,rrlyrae,percentiles,100,1000.0,zscore,random,robust_pgd,10,100.0,42,1000,100,141.08452171200477,0.4544646111183423,4.277535459684872,1.2678851122415145,1.8908322424537016,9.433166817770088,67.61662240000442,OK,False,100.0,0.6761662240000441,AA_alternating_v1,141.08452171200477,0.864,,0.20744703805585557,1.8919765952409922,resultados\experimentos\AA_6C5343FEF6_rrlyrae_percentiles_100_K10,savgol,False,OK_full
E66CE911A5,2026-07-04T22:52:08,AA,rrlyrae,percentiles,100,1000.0,zscore,pca,robust_pgd,3,100.0,42,1000,100,69.32057727108901,0.223296991120776,1.959767948891918,0.9821670019365276,0.3548506594117928,6.50001311359324,25.381100600003265,OK,True,34.0,0.7465029588236254,AA_alternating_v1,69.32057727108901,0.889,,0.3748961409514044,1.0821825011968373,resultados\experimentos\AA_E66CE911A5_rrlyrae_percentiles_100_K3,savgol,False,OK_full
807F68C2DD,2026-07-04T22:53:11,AA,rrlyrae,percentiles,100,1000.0,zscore,pca,robust_pgd,4,100.0,42,1000,100,70.07924151398107,0.2257408173175231,2.028938782929824,0.8913515054669141,0.4078943469310306,6.18525607602543,57.79451439999684,OK,True,91.0,0.6351045538461192,AA_alternating_v1,70.07924151398107,0.88,,0.3544999273766779,1.719230008060924,resultados\experimentos\AA_807F68C2DD_rrlyrae_percentiles_100_K4,savgol,False,OK_full
E926337EBD,2026-07-04T22:54:42,AA,rrlyrae,percentiles,100,1000.0,zscore,pca,robust_pgd,6,100.0,42,1000,100,61.55091562289379,0.1982691835581858,1.6644425182239106,1.0090323669461934,0.2484942856841889,6.241874593343644,85.02222210000036,OK,False,100.0,0.8502222210000037,AA_alternating_v1,61.55091562289379,0.905,,0.1694033984399136,1.6578329939132388,resultados\experimentos\AA_E926337EBD_rrlyrae_percentiles_100_K6,savgol,False,OK_full
475C29A2AB,2026-07-04T22:56:05,AA,rrlyrae,percentiles,100,1000.0,zscore,pca,robust_pgd,8,100.0,42,1000,100,60.15576521742013,0.1937750939246719,1.6323064834389966,0.976878514973275,0.2510739782427042,5.747072546688275,77.74731000000611,OK,False,100.0,0.7774731000000611,AA_alternating_v1,60.15576521742013,0.911,,0.1595458119680839,2.0326729206203513,resultados\experimentos\AA_475C29A2AB_rrlyrae_percentiles_100_K8,savgol,False,OK_full
2C0F08E6F7,2026-07-04T22:57:28,AA,rrlyrae,percentiles,100,1000.0,zscore,pca,robust_pgd,10,100.0,42,1000,100,59.30755207502381,0.1910428108136195,1.6038763719345364,0.9720937797773266,0.1758680776436701,5.590343363815457,77.8632995999942,OK,False,100.0,0.7786329959999421,AA_alternating_v1,59.30755207502381,0.919,,0.09348334073495315,2.339871782640272,resultados\experimentos\AA_2C0F08E6F7_rrlyrae_percentiles_100_K10,savgol,False,OK_full
5364141478,2026-07-04T22:58:36,AA,rrlyrae,percentiles,100,1000.0,zscore,furthest_sum,robust_pgd,3,100.0,42,1000,100,177.56714143065548,0.5719832402480477,4.512884240918418,3.3412520922439524,0.3727303787578995,12.584928492281142,62.52589779999107,OK,True,75.0,0.8336786373332142,AA_alternating_v1,177.56714143065548,0.685,,0.12079545734231562,1.5792188831524638,resultados\experimentos\AA_5364141478_rrlyrae_percentiles_100_K3,savgol,False,OK_full
18CF736C44,2026-07-04T23:00:02,AA,rrlyrae,percentiles,100,1000.0,zscore,furthest_sum,robust_pgd,4,100.0,42,1000,100,177.23185270531312,0.5709032007204933,4.489486023768597,3.3549433461303377,0.3591110161582831,12.562677407912767,80.46076239999093,OK,False,100.0,0.8046076239999093,AA_alternating_v1,177.23185270531312,0.685,,0.10298066541914738,2.1564930967555425,resultados\experimentos\AA_18CF736C44_rrlyrae_percentiles_100_K4,savgol,False,OK_full
CF13F398EC,2026-07-04T23:01:18,AA,rrlyrae,percentiles,100,1000.0,zscore,furthest_sum,robust_pgd,6,100.0,42,1000,100,65.03449771910076,0.2094905759791292,1.80623182474982,0.9833679315681686,0.2875472923301927,6.428960771193576,71.06694750000315,OK,False,100.0,0.7106694750000315,AA_alternating_v1,65.03449771910076,0.909,,0.16378862045621076,2.286283545297956,resultados\experimentos\AA_CF13F398EC_rrlyrae_percentiles_100_K6,savgol,False,OK_full
C9DAC0ED18,2026-07-04T23:02:29,AA,rrlyrae,percentiles,100,1000.0,zscore,furthest_sum,robust_pgd,8,100.0,42,1000,100,59.896263069370825,0.1929391798118655,1.6267266104300693,0.9702179469552046,0.2211149050039088,5.709825755675787,65.63477910000074,OK,False,100.0,0.6563477910000074,AA_alternating_v1,59.896263069370825,0.909,,0.1310018904808544,2.0667593514038103,resultados\experimentos\AA_C9DAC0ED18_rrlyrae_percentiles_100_K8,savgol,False,OK_full
EB77060172,2026-07-04T23:03:55,AA,rrlyrae,percentiles,100,1000.0,zscore,furthest_sum,robust_pgd,10,100.0,42,1000,100,59.56083806767288,0.191858701307872,1.623798528354174,0.9543436334142804,0.1745290176203731,5.709707894908664,80.97811470000306,OK,False,100.0,0.8097811470000306,AA_alternating_v1,59.56083806767288,0.901,,0.1336513061417939,1.8647504899480463,resultados\experimentos\AA_EB77060172_rrlyrae_percentiles_100_K10,savgol,False,OK_full
2ECEE51D13,2026-07-05T00:27:01,AA,rrlyrae,interpolacion,50,1000.0,zscore,pca,robust_pgd,4,100.0,42,1000,50,87.85130093450276,0.4101564044893779,2.6117965406961186,0.9467681373453346,0.0653865503356525,6.319605334658939,93.56491139999709,OK,False,100.0,0.9356491139999707,AA_alternating_v1,87.85130093450276,0.86,,0.3491139954736987,1.139581931125561,resultados\experimentos\AA_2ECEE51D13_rrlyrae_interpolacion_50_K4_new_20260705_002526,savgol,False,OK_full
1C81EFFA74,2026-07-05T18:01:23,AA,rrlyrae,percentiles,50,5000.0,minmax,random,nnls,6,100.0,42,5000,50,38.4263635992372,0.1268771278887814,0.495989022410545,0.2220629945317052,0.1186891899705361,2.456183384979015,7.219783399999869,OK,True,50.0,0.1443956679999974,AA_alternating_v1,38.4263635992372,0.905,,0.2155714355877085,1.5060492438443005,resultados\experimentos\AA_1C81EFFA74_rrlyrae_percentiles_50_K6,none,False,OK_full
B3A54AF9EE,2026-07-05T18:02:02,AA,rrlyrae,percentiles,50,10000.0,minmax,random,nnls,6,100.0,42,10000,50,54.28005645248699,0.1267379303663554,0.4948910666297568,0.2229692468000441,0.1219739183866115,2.964681941923598,19.02772079999977,OK,True,63.0,0.3020273142857106,AA_alternating_v1,54.28005645248699,0.9122,,0.2163635107989192,1.497712979688071,resultados\experimentos\AA_B3A54AF9EE_rrlyrae_percentiles_50_K6,none,False,OK_full
6A36935464,2026-07-05T18:28:48,AA,rrlyrae,percentiles,50,,minmax,random,nnls,6,100.0,42,101345,50,171.74557806578858,0.125931840247943,0.4927844588947592,0.2195775025564432,0.1047476392519339,3.5209143049888856,154.9341798999999,OK,True,66.0,2.3474875742424226,AA_alternating_v1,171.74557806578858,0.9133257684148207,,0.2245800671228097,1.5044338170290699,resultados\experimento_final,none,True,OK_sample_10000
0A76EB037A,2026-07-05T19:08:38,KMEANS,rrlyrae,percentiles,50,,minmax,kmeans++,kmeans,6,300.0,42,101345,50,176.14964911773026,0.1291611098361315,0.504608738306169,0.2270221064311907,0.0781057419169529,3.622218688948151,7.964432199999464,OK,True,90.0,0.0884936911111051,KMeans_sklearn,176.14964911773026,0.9137500616705313,,0.247553102791009,1.388403436807091,resultados\baselines\kmeans,none,False,OK_sample_10000
9E840A67C6,2026-07-05T19:22:54,ADA,rrlyrae,percentiles,50,,minmax,kmeans++_nearest_observation,ada_nnls_simplex,6,,42,101345,50,166.70127695667233,0.1222331242251502,0.4689299761324715,0.2330445800597933,3.9757941279866914e-08,3.7310025988855946,8.168522699999812,OK,,,,ADA_archetypoids_nnls_simplex,166.70127695667233,0.9133159011298041,,0.22305057845287438,1.5030190690487064,resultados\baselines\ada,none,False,OK_sample_10000
