star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIV_OGLE-SMC-RRLYR-6062,RRc,0.0,0.0,0.0,0.8863074693331842,0.0,0.11369252025704199,4,OGLE-SMC-RRLYR-6062,datos\raw\periodos\OGLEIV\SMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-6063,RRc,0.0,0.0,0.3519801930484822,0.6480197959102348,0.0,0.0,4,OGLE-SMC-RRLYR-6063,datos\raw\periodos\OGLEIV\SMC\RRc.dat
OGLEIV_OGLE-SMC-RRLYR-6064,RRab,0.0,0.0,0.0,0.0,0.9999999905338144,0.0,5,OGLE-SMC-RRLYR-6064,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6065,RRd,0.7755735253746042,0.0,0.0,0.12853498061251464,0.0,0.09589148263901423,1,OGLE-SMC-RRLYR-6065,datos\raw\periodos\OGLEIV\SMC\RRd.dat
OGLEIV_OGLE-SMC-RRLYR-6067,RRab,0.4459837513523514,0.06320061765924745,0.0,0.0,0.49081562153382896,0.0,5,OGLE-SMC-RRLYR-6067,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6068,RRab,0.0,0.6400455790856759,0.03973023057375417,0.16818653866869682,0.0,0.1520376426611339,2,OGLE-SMC-RRLYR-6068,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6069,RRab,0.0,0.0,0.0,0.03603697596107686,0.0,0.9639630135794881,6,OGLE-SMC-RRLYR-6069,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6070,RRab,0.0,0.0,0.0,0.04057715460200355,0.9594228361524544,0.0,5,OGLE-SMC-RRLYR-6070,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6071,RRd,0.3954450235588989,0.027289432755348675,0.07170120327534064,0.5055643306020229,0.0,0.0,4,OGLE-SMC-RRLYR-6071,datos\raw\periodos\OGLEIV\SMC\RRd.dat
OGLEIV_OGLE-SMC-RRLYR-6074,RRab,0.0,0.7696800357891858,0.1751286060170783,0.0,0.0,0.05519134916731725,2,OGLE-SMC-RRLYR-6074,datos\raw\periodos\OGLEIV\SMC\RRab.dat
